BuildingType,Electricity(kBtu),GHGEmissionsIntensity,LargestPropertyUseType,Latitude,ListOfAllPropertyUseTypes,Longitude,NaturalGas(kBtu),Neighborhood,NumberofFloors,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SteamUse(kBtu),TotalGHGEmissions,NumberofBuildings,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),buildingAge
NonResidential,1398289.0,2.48,Hotel,47.73141,"Hotel, Parking",-122.3458,2213249.0,NORTHWEST,4.0,136.0,Hotel,51390.0,0.0,51390.0,130.6999969,130.8999939,0.0,127.29,1.0,51390.0,89.0,70.30000305,70.40000153,3611538.0,3616214.0,15.0
School,1775488.0,0.95,K-12 School,47.72463,K-12 School,-122.35315,2119097.0,NORTHWEST,2.0,137.0,K-12 School,131013.0,0.0,131013.0,59.09999847,62.90000153,0.0,124.92,1.0,131909.0,88.0,29.5,32.5,3894584.5,4290831.5,53.0
School,3926011.0,1.81,K-12 School,47.7257,K-12 School,-122.33684,7839670.0,NORTHWEST,1.0,138.0,K-12 School,245587.0,0.0,245587.0,83.69999695,89.09999847,0.0,443.73,1.0,245587.0,92.0,47.90000153,52.40000153,11765682.0,12870916.0,57.0
NonResidential,1802889.0,1.29,Hotel,47.72551,Hotel,-122.3423,1439568.0,NORTHWEST,3.0,139.0,Hotel,69138.0,0.0,69138.0,101.5999985,104.6999969,0.0,89.02,1.0,70609.0,78.0,45.90000153,47.09999847,3242458.0,3323400.5,14.0
School,2104286.0,0.22,K-12 School,47.65464,K-12 School,-122.34912,0.0,LAKE UNION,3.0,140.0,K-12 School,66588.0,0.0,66588.0,0.0,0.0,0.0,14.67,1.0,66588.0,99.66666666666667,0.0,0.0,0.0,0.0,25.0
NonResidential,4402910.0,0.75,Hotel,47.6048,"Hotel, Parking",-122.3368,2103084.0,DOWNTOWN,5.0,144.0,Hotel,190980.0,0.0,190980.0,84.0,84.0,0.0,142.39,1.0,190980.0,98.0,34.09999847,34.09999847,6505995.0,6505995.0,112.0
NonResidential,9803021.0,1.51,Other - Entertainment/Public Assembly,47.60804,Other - Entertainment/Public Assembly,-122.3367,527343.0,DOWNTOWN,6.0,145.0,Other,284100.0,0.0,284100.0,192.5,192.0,4311136.0,429.12,1.0,189750.0,51.0,77.19999695,78.40000153,14641502.0,14881950.0,18.0
NonResidential,35237205.0,6.98,Hospital (General Medical & Surgical),47.66737,"Hospital (General Medical & Surgical), Parking",-122.37956,32853512.0,BALLARD,5.0,147.0,Hospital,285333.0,0.0,285333.0,479.5,251.8000031,0.0,1990.5,4.0,302661.0,14.0,225.0,157.3000031,68090728.0,47602720.0,62.0
School,1513571.0,0.19,K-12 School,47.6706,K-12 School,-122.36225,0.0,Ballard,2.0,148.0,K-12 School,55513.0,0.0,55513.0,80.40000153,85.0,0.0,10.55,1.0,59097.0,93.0,25.60000038,27.10000038,1513570.75,1598852.625,25.0
NonResidential,6947270.0,2.89,Other,47.60112,"Office, Other",-122.32785,2416104.0,DOWNTOWN,4.0,163.0,Other,61156.0,0.0,61156.0,338.2999878,337.1000061,0.0,176.75,1.0,42755.0,17.666666666666668,130.1000061,132.6999969,9363374.0,9550716.0,10.0
NonResidential,1311669.0,0.64,Museum,47.59809,Museum,-122.32283,698785.0,DOWNTOWN,4.0,167.0,Other,59000.0,13820.0,72820.0,83.69999695,85.19999695,0.0,46.26,1.0,58000.0,83.33333333333333,34.70000076,36.09999847,2010454.625,2095175.25,106.0
NonResidential,4197462.0,1.41,Hotel,47.62614,"Hotel, Parking",-122.3467,3749499.0,MAGNOLIA / QUEEN ANNE,4.0,168.0,Hotel,148022.0,14200.0,162222.0,150.5,151.1999969,0.0,228.4,1.0,113702.0,76.0,69.90000153,70.5,7946961.0,8016521.0,20.0
School,6449764.0,0.59,K-12 School,47.57589,K-12 School,-122.29365,2370086.0,SOUTHEAST,4.0,169.0,K-12 School,289588.0,0.0,289588.0,78.5,82.30000305,0.0,170.84,1.0,289588.0,90.0,30.5,33.0,8819852.0,9542598.0,26.0
NonResidential,1911064.0,1.17,College/University,47.61495,College/University,-122.32177,1148694.0,EAST,3.0,170.0,University,63330.0,0.0,63330.0,111.1999969,116.0,0.0,74.33,1.0,64820.0,45.666666666666664,47.20000076,50.70000076,3059758.0,3284214.5,101.0
Campus,25314575.0,1.96,College/University,47.547,College/University,-122.35307,12987166.0,DELRIDGE,2.0,172.0,University,441071.0,0.0,441071.0,192.8000031,202.6000061,0.0,866.23,27.0,483000.0,72.33333333333333,79.30000305,85.19999695,38301744.0,41151732.0,46.0
NonResidential,13973696.0,2.31,Office,47.67828,"Data Center, Office",-122.26456,2346137.0,NORTHEAST,2.0,173.0,Small- and Mid-Sized Office,96300.0,0.0,96300.0,476.5,471.1000061,0.0,222.02,1.0,92300.0,78.0,167.8000031,167.3999939,16319835.0,16274449.0,14.0
NonResidential,4182001.0,3.03,"Repair Services (Vehicle, Shoe, Locksmith, etc)",47.59545,"Repair Services (Vehicle, Shoe, Locksmith, etc)",-122.32146,3293576.0,GREATER DUWAMISH,1.0,174.0,Other,67356.0,0.0,67356.0,242.6999969,252.1000061,0.0,204.08,1.0,68359.0,25.0,109.4000015,118.3000031,7475577.5,8086930.5,66.0
School,7835065.0,1.41,K-12 School,47.60598,K-12 School,-122.30156,5732708.0,CENTRAL,3.0,175.0,K-12 School,254523.0,0.0,254523.0,120.3000031,126.3000031,0.0,359.09,1.0,254523.0,60.0,53.29999924,58.20000076,13567774.0,14810159.0,8.0
School,1645214.0,0.72,K-12 School,47.51482,K-12 School,-122.25864,853926.0,SOUTHEAST,3.0,176.0,K-12 School,78804.0,0.0,78804.0,76.90000153,79.30000305,0.0,56.82,1.0,78804.0,92.0,31.70000076,34.0,2499140.0,2677620.75,15.0
School,1824845.0,0.62,K-12 School,47.61224,K-12 School,-122.29087,546459.0,CENTRAL,3.0,177.0,K-12 School,66994.0,0.0,66994.0,94.09999847,99.59999847,0.0,41.74,1.0,66994.0,79.0,35.40000153,38.5,2371304.5,2579774.5,14.0
School,1927067.0,0.96,K-12 School,47.52915,K-12 School,-122.28904,1529064.0,GREATER DUWAMISH,3.0,178.0,K-12 School,98357.0,0.0,98357.0,77.80000305,81.30000305,0.0,94.64,1.0,98357.0,88.0,35.09999847,38.5,3456131.5,3783580.25,16.0
NonResidential,3569337.0,1.12,Office,47.53827,"Office, Other",-122.28406,684032.0,GREATER DUWAMISH,1.0,179.0,Small- and Mid-Sized Office,54765.0,0.0,54765.0,234.8999939,243.5,0.0,61.21,1.0,25765.0,25.333333333333332,83.80000305,88.69999695,4253369.5,4503671.5,58.0
NonResidential,67462.0,1.12,Other - Lodging/Residential,47.53722,"Food Service, Office, Other - Lodging/Residential",-122.284,1882631.0,GREATER DUWAMISH,5.0,180.0,Other,89821.0,0.0,89821.0,24.60000038,27.89999962,0.0,100.46,1.0,46483.0,84.66666666666667,21.89999962,25.0,1950092.5,2220796.5,7.0
NonResidential,2479273.0,1.98,College/University,47.65147,College/University,-122.36122,1637598.0,MAGNOLIA / QUEEN ANNE,2.0,182.0,University,52611.0,0.0,52611.0,180.6999969,186.1000061,0.0,104.26,1.0,52611.0,71.0,78.30000305,83.40000153,4116871.5,4390158.0,36.0
NonResidential,2316298.0,0.93,Residence Hall/Dormitory,47.65068,Residence Hall/Dormitory,-122.36331,2132284.0,MAGNOLIA / QUEEN ANNE,4.0,183.0,Residence Hall,102100.0,37500.0,139600.0,70.19999695,74.69999695,0.0,129.39,1.0,135520.0,89.0,32.79999924,35.40000153,4448582.5,4800620.5,15.0
School,4789948.0,0.94,K-12 School,47.70763,"K-12 School, Parking",-122.29453,3566039.0,NORTH,2.0,185.0,K-12 School,236758.0,0.0,236758.0,78.69999695,84.40000153,0.0,222.78,1.0,238550.0,96.0,35.0,38.90000153,8355988.5,9287467.0,5.0
NonResidential,8155002.0,1.68,Other,47.60462,"Courthouse, Other",-122.31549,580172.0,CENTRAL,6.0,187.0,Other,250981.0,0.0,250981.0,145.6000061,151.8000031,4336524.5,422.39,3.0,137565.0,60.0,60.5,65.69999695,13071700.0,14196194.0,45.0
School,1114389.0,0.86,K-12 School,47.68725,K-12 School,-122.35996,871706.0,NORTHWEST,3.0,189.0,K-12 School,62526.0,0.0,62526.0,70.59999847,75.30000305,0.0,54.07,1.0,62526.0,96.0,31.79999924,35.09999847,1986094.875,2192411.0,14.0
NonResidential,30651644.0,6.87,Other,47.61598,Other,-122.33448,34685331.0,DOWNTOWN,11.0,338.0,Other,230638.0,68432.0,299070.0,530.7000122,532.2999878,0.0,2055.82,1.0,250000.0,40.0,261.2999878,264.0,65336980.0,66000296.0,12.0
NonResidential,2657382.0,0.77,Office,47.536,"Non-Refrigerated Warehouse, Office, Other - Services",-122.31768,584696.0,GREATER DUWAMISH,3.0,190.0,Small- and Mid-Sized Office,64015.0,0.0,64015.0,165.8000031,168.3999939,0.0,49.58,1.0,30000.0,21.0,60.0,62.5,3242077.75,3375016.25,9.0
NonResidential,16224529.0,1.36,Retail Store,47.70759,"Restaurant, Retail Store",-122.3255,11492503.0,NORTH,1.0,194.0,Retail Store,530039.0,0.0,530039.0,118.9000015,121.0,0.0,723.47,1.0,505103.0,98.0,52.29999924,54.29999924,27717034.0,28763498.0,65.0
NonResidential,3344827.0,4.27,Other/Specialty Hospital,47.7066,Other/Specialty Hospital,-122.321,3920350.0,NORTH,3.0,195.0,Other,54224.0,0.0,54224.0,311.0,321.0,0.0,231.53,1.0,47012.0,47.0,154.5,163.1000061,7265178.0,7668810.0,52.0
NonResidential,8653621.0,0.53,Retail Store,47.70619,Retail Store,-122.32586,112356.0,NORTH,4.0,197.0,Retail Store,124342.0,0.0,124342.0,223.6999969,222.1000061,0.0,66.3,1.0,122000.0,76.0,71.90000153,71.59999847,8765978.0,8729918.0,51.0
NonResidential,115641210.0,9.27,Hospital (General Medical & Surgical),47.66231,Hospital (General Medical & Surgical),-122.28146,138191238.0,NORTHEAST,10.0,198.0,Hospital,879000.0,0.0,879000.0,578.2000122,576.5999756,0.0,8145.52,6.0,879000.0,10.0,288.7999878,293.2000122,253832464.0,257764208.0,63.0
NonResidential,1859345.0,1.51,Financial Office,47.70956,"Financial Office, Medical Office, Parking",-122.3345,1331883.0,NORTHWEST,3.0,200.0,Other,55442.0,0.0,55442.0,194.1000061,197.6000061,0.0,83.7,1.0,28636.0,72.0,85.59999847,88.90000153,3191228.25,3313397.0,20.0
School,7859464.0,0.51,K-12 School,47.67661,K-12 School,-122.37489,1297685.0,BALLARD,2.0,205.0,K-12 School,242795.0,0.0,242795.0,107.3000031,112.3000031,0.0,123.71,1.0,242795.0,80.0,37.70000076,40.0,9157150.0,9708318.0,17.0
NonResidential,482635.0,0.6,Self-Storage Facility,47.61233,Self-Storage Facility,-122.3171,898955.0,EAST,5.0,209.0,Self-Storage Facility,84870.0,0.0,84870.0,28.79999924,31.70000076,0.0,51.11,1.0,85521.0,88.66666666666667,16.20000076,18.89999962,1381590.125,1617801.25,106.0
Campus,33450832.0,0.52,College/University,47.69936,College/University,-122.33401,2440648.0,NORTHWEST,2.0,211.0,University,582447.0,111625.0,694072.0,161.1999969,167.0,0.0,362.82,11.0,667335.0,69.0,53.79999924,56.09999847,35891484.0,37410800.0,46.0
School,1800727.0,1.4,K-12 School,47.54632,K-12 School,-122.28198,4327044.0,SOUTHEAST,2.0,212.0,K-12 School,173185.0,0.0,173185.0,58.90000153,64.90000153,0.0,242.36,1.0,173185.0,79.0,35.40000153,40.59999847,6127771.5,7034167.5,64.0
School,1864967.0,1.42,K-12 School,47.54862,K-12 School,-122.36214,3634130.0,DELRIDGE,1.0,214.0,K-12 School,145341.0,0.0,145341.0,69.5,77.19999695,0.0,206.01,1.0,139069.0,75.0,39.5,45.59999847,5499097.0,6337972.0,53.0
NonResidential,912475.0,0.61,Non-Refrigerated Warehouse,47.55152,Non-Refrigerated Warehouse,-122.31869,1187623.0,GREATER DUWAMISH,4.0,215.0,Warehouse,114297.0,0.0,114297.0,36.0,39.70000076,0.0,69.44,1.0,114297.0,61.0,18.39999962,21.10000038,2100097.75,2415462.5,112.0
School,2999862.0,1.79,K-12 School,47.52407,K-12 School,-122.26586,5800430.0,SOUTHEAST,2.0,216.0,K-12 School,184125.0,0.0,184125.0,84.19999695,92.30000305,0.0,328.97,1.0,184125.0,86.0,47.79999924,54.70000076,8800292.0,10067991.0,56.0
School,0.0,1.43,K-12 School,47.69675,K-12 School,-122.3776,4318917.0,BALLARD,1.0,217.0,K-12 School,160270.0,0.0,160270.0,0.0,0.0,0.0,229.38,1.0,160270.0,99.66666666666667,0.0,0.0,0.0,0.0,57.0
NonResidential,1316817.0,1.27,Non-Refrigerated Warehouse,47.55901,Non-Refrigerated Warehouse,-122.33328,5427500.0,GREATER DUWAMISH,1.0,220.0,Warehouse,234144.0,0.0,234144.0,42.0,47.09999847,0.0,297.43,1.0,234144.0,87.0,28.79999924,33.59999847,6744317.0,7874958.5,79.0
NonResidential,2613687.0,0.55,Retail Store,47.52254,Retail Store,-122.36627,330609.0,DELRIDGE,1.0,223.0,Retail Store,64984.0,0.0,64984.0,130.6999969,130.6999969,0.0,35.78,1.0,65425.0,72.0,45.0,46.09999847,2944296.25,3016373.5,50.0
NonResidential,2624102.0,5.45,Retail Store,47.52254,Retail Store,-122.36627,6606121.0,DELRIDGE,1.0,224.0,Retail Store,67745.0,0.0,67745.0,223.8999939,227.3000031,0.0,369.14,1.0,67782.0,37.0,136.1999969,141.5,9230223.0,9589728.0,51.0
School,8205020.0,0.74,K-12 School,47.52915,K-12 School,-122.36511,4060496.0,DELRIDGE,2.0,225.0,K-12 School,367884.0,0.0,367884.0,81.59999847,85.90000153,0.0,272.85,1.0,367884.0,97.0,33.29999924,36.09999847,12265516.0,13279344.0,6.0
School,797204.0,1.57,K-12 School,47.51778,K-12 School,-122.37074,1278687.0,DELRIDGE,1.0,226.0,K-12 School,46797.0,0.0,46797.0,82.19999695,91.5,0.0,73.47,1.0,46797.0,86.0,44.40000153,50.90000153,2075891.0,2380144.5,58.0
School,0.0,1.25,K-12 School,47.59796,K-12 School,-122.30415,3217877.0,CENTRAL,3.0,227.0,K-12 School,136188.0,0.0,136188.0,0.0,0.0,0.0,170.9,1.0,136188.0,99.66666666666667,0.0,0.0,0.0,0.0,53.0
NonResidential,844864.0,1.06,Other,47.67767,Other,-122.39631,1006396.0,BALLARD,3.0,228.0,Other,56000.0,0.0,56000.0,66.19999695,70.69999695,0.0,59.34,1.0,56000.0,73.33333333333333,33.09999847,37.29999924,1851260.5,2088978.125,43.0
School,1445339.0,0.69,K-12 School,47.54174,K-12 School,-122.27691,683120.0,SOUTHEAST,2.0,229.0,K-12 School,67371.0,0.0,67371.0,78.0,80.09999847,0.0,46.36,1.0,67371.0,92.0,31.60000038,33.59999847,2128459.0,2260359.75,12.0
NonResidential,523765.0,0.94,Self-Storage Facility,47.54508,Self-Storage Facility,-122.37737,853755.0,SOUTHWEST,2.0,230.0,Self-Storage Facility,52088.0,0.0,52088.0,48.79999924,53.70000076,0.0,48.99,1.0,52088.0,86.33333333333333,26.39999962,30.29999924,1377519.5,1576122.875,47.0
School,3729930.0,0.63,K-12 School,47.65708,K-12 School,-122.33803,1018207.0,LAKE UNION,3.0,231.0,K-12 School,127776.0,0.0,127776.0,100.0,103.5,0.0,80.08,1.0,127776.0,75.0,37.20000076,39.09999847,4748137.0,4998584.5,6.0
NonResidential,4079217.0,2.5,Hotel,47.62972,"Hotel, Parking, Swimming Pool",-122.32906,5293961.0,LAKE UNION,5.0,232.0,Hotel,93920.0,30000.0,123920.0,148.1999969,152.1999969,0.0,309.6,1.0,123920.0,79.0,75.59999847,78.09999847,9373179.0,9676783.0,18.0
NonResidential,3797924.0,4.51,Museum,47.62759,Museum,-122.33661,3750882.0,LAKE UNION,1.0,233.0,Other,50000.0,0.0,50000.0,368.8999939,373.7000122,0.0,225.69,1.0,43000.0,52.333333333333336,175.6000061,184.6999969,7548807.0,7942537.5,116.0
NonResidential,430474.0,0.06,Non-Refrigerated Warehouse,47.62591,"Non-Refrigerated Warehouse, Office, Other - Services, Residence Hall/Dormitory",-122.34084,0.0,MAGNOLIA / QUEEN ANNE,2.0,234.0,Warehouse,50292.0,0.0,50292.0,25.10000038,25.10000038,0.0,3.0,1.0,42345.0,71.33333333333333,8.0,8.0,430473.6875,430473.6875,90.0
NonResidential,5530787.0,1.63,Hotel,47.62782,Hotel,-122.34045,5641200.0,MAGNOLIA / QUEEN ANNE,7.0,235.0,Hotel,153315.0,54341.0,207656.0,164.5,171.3999939,0.0,338.16,1.0,141591.0,76.0,78.90000153,83.0,11171988.0,11754087.0,18.0
School,1564728.0,0.73,K-12 School,47.68359,K-12 School,-122.37308,719406.0,BALLARD,2.0,237.0,K-12 School,67235.0,0.0,67235.0,84.30000305,86.80000305,0.0,49.12,1.0,67235.0,89.0,34.0,36.29999924,2284133.75,2443194.0,17.0
NonResidential,7093984.0,1.93,Office,47.70044,"Data Center, Distribution Center, Office, Other, Parking",-122.34136,2378373.0,NORTHWEST,2.0,238.0,Small- and Mid-Sized Office,91130.0,0.0,91130.0,262.7000122,272.2000122,0.0,175.77,1.0,57968.0,42.666666666666664,100.5,106.0999985,9472358.0,10005492.0,59.0
School,1158457.0,0.37,K-12 School,47.54025,K-12 School,-122.3885,248820.0,SOUTHWEST,3.0,239.0,K-12 School,58118.0,0.0,58118.0,66.09999847,69.59999847,0.0,21.29,1.0,59014.0,97.0,23.79999924,25.70000076,1407277.25,1519074.75,25.0
NonResidential,2620548.0,3.21,Hotel,47.70916,Hotel,-122.33216,3577277.0,NORTHWEST,4.0,241.0,Hotel,64893.0,0.0,64893.0,184.6999969,185.3999939,0.0,208.26,1.0,64893.0,70.0,95.5,95.69999695,6197825.0,6211749.5,48.0
School,491106.0,2.39,K-12 School,47.53809,K-12 School,-122.29591,3115310.0,GREATER DUWAMISH,1.0,243.0,K-12 School,70762.0,0.0,70762.0,68.0,76.5,0.0,168.88,1.0,70762.0,87.0,51.0,58.5,3606416.0,4138032.75,91.0
NonResidential,1317637.0,0.63,Office,47.60105,"Office, Restaurant, Self-Storage Facility",-122.33518,359365.0,DOWNTOWN,3.0,244.0,Small- and Mid-Sized Office,44558.0,0.0,44558.0,101.3000031,103.6999969,0.0,28.27,1.0,34416.0,78.0,37.59999847,38.59999847,1677002.25,1722053.0,116.0
NonResidential,49439914.0,0.56,Other - Entertainment/Public Assembly,47.59544,"Other - Entertainment/Public Assembly, Parking",-122.33159,10317518.0,GREATER DUWAMISH,6.0,245.0,Other,1258280.0,327680.0,1585960.0,104.6999969,106.3000031,0.0,892.63,1.0,1585960.0,60.333333333333336,37.70000076,39.20000076,59757440.0,62160304.0,17.0
NonResidential,8772104.0,0.54,Distribution Center,47.57199,"Data Center, Distribution Center, Office, Other",-122.32811,664302.0,GREATER DUWAMISH,2.0,247.0,Distribution Center,179161.0,0.0,179161.0,156.3000031,167.6000061,0.0,96.43,1.0,117476.0,42.666666666666664,52.20000076,56.29999924,9436408.0,10168523.0,92.0
NonResidential,3928695.0,0.47,Non-Refrigerated Warehouse,47.57199,"Non-Refrigerated Warehouse, Office, Other, Other - Services",-122.32811,0.0,GREATER DUWAMISH,2.0,248.0,Warehouse,58640.0,0.0,58640.0,175.3999939,193.1999969,0.0,27.39,1.0,40831.0,37.666666666666664,55.90000153,61.5,3928695.25,4327563.5,51.0
NonResidential,40622381.0,1.06,Other - Entertainment/Public Assembly,47.59085,Other - Entertainment/Public Assembly,-122.33354,18138920.0,GREATER DUWAMISH,3.0,249.0,Other,1172127.0,0.0,1172127.0,125.0999985,121.4000015,0.0,1246.55,1.0,1172127.0,66.66666666666667,50.09999847,49.0,58761304.0,57406988.0,17.0
NonResidential,6232233.0,2.31,Hotel,47.59269,"Food Service, Hotel, Parking",-122.33372,6494555.0,GREATER DUWAMISH,9.0,250.0,Hotel,153882.0,14567.0,168449.0,183.0,182.6999969,0.0,388.37,1.0,135006.0,64.0,88.19999695,89.19999695,12726789.0,12871628.0,11.0
NonResidential,2411402.0,0.21,Non-Refrigerated Warehouse,47.57507,Non-Refrigerated Warehouse,-122.35747,0.0,GREATER DUWAMISH,4.0,257.0,Warehouse,79600.0,0.0,79600.0,95.09999847,95.09999847,0.0,16.81,0.0,79600.0,34.0,30.29999924,30.29999924,2411402.25,2411402.25,100.0
School,3096316.0,1.12,K-12 School,47.65996,K-12 School,-122.33962,4695641.0,LAKE UNION,4.0,260.0,K-12 School,241066.0,0.0,241066.0,60.79999924,66.19999695,0.0,270.97,1.0,241066.0,79.0,32.29999924,36.90000153,7791957.0,8886716.0,19.0
Campus,45321378.0,2.24,Office,47.52429,"Laboratory, Non-Refrigerated Warehouse, Office, Other - Utility",-122.31234,8145300.0,GREATER DUWAMISH,2.0,261.0,Large Office,302494.0,31874.0,334368.0,451.2000122,453.2999878,0.0,748.55,14.0,240984.0,88.0,159.8999939,161.8999939,53466684.0,54136068.0,36.0
NonResidential,6995246.0,0.39,Parking,47.70281,"Fast Food Restaurant, Medical Office, Movie Theater, Parking, Retail Store",-122.32532,2139716.0,NORTH,6.0,263.0,Other,84739.0,335109.0,419848.0,285.7000122,285.1000061,0.0,162.41,1.0,335109.0,75.33333333333333,107.8000031,109.0,9134963.0,9238992.0,8.0
NonResidential,10139555.0,0.84,Multifamily Housing,47.6239,"Financial Office, Multifamily Housing, Parking, Retail Store, Supermarket/Grocery Store",-122.35756,418354.0,MAGNOLIA / QUEEN ANNE,4.0,264.0,Mixed Use Property,110785.0,0.0,110785.0,291.3999939,299.0,0.0,92.91,1.0,58563.0,65.0,95.30000305,98.09999847,10557910.0,10864032.0,14.0
NonResidential,39364114.0,1.75,Hotel,47.61275,"Hotel, Other, Parking, Restaurant, Retail Store",-122.3333,25683162.0,DOWNTOWN,0.0,267.0,Hotel,934292.0,0.0,934292.0,272.8999939,278.2000122,0.0,1638.46,1.0,495536.0,40.0,117.9000015,120.5,65047284.0,66502836.0,17.0
NonResidential,58754927.0,8.21,Hospital (General Medical & Surgical),47.60705,"Hospital (General Medical & Surgical), Parking",-122.30966,84668094.0,CENTRAL,5.0,268.0,Hospital,597519.0,0.0,597519.0,454.3999939,459.2000122,0.0,4906.33,6.0,601615.0,34.0,238.3999939,244.8000031,143423024.0,147299056.0,26.0
School,1944216.0,0.51,K-12 School,47.52518,K-12 School,-122.34828,427142.0,DELRIDGE,1.0,273.0,K-12 School,71714.0,0.0,71714.0,91.40000153,93.90000153,0.0,36.24,1.0,71714.0,87.0,33.09999847,34.5,2371358.0,2470597.75,17.0
NonResidential,423381.0,0.13,Non-Refrigerated Warehouse,47.65097,"Non-Refrigerated Warehouse, Parking",-122.34227,125800.0,LAKE UNION,3.0,274.0,Warehouse,67236.0,8161.0,75397.0,21.70000076,22.10000038,0.0,9.63,1.0,67236.0,91.0,8.199999809,8.5,549181.375,571637.5,25.0
NonResidential,168683602.0,9.26,Hospital (General Medical & Surgical),47.60399,"Hospital (General Medical & Surgical), Parking",-122.32377,1832129.0,EAST,8.0,276.0,Hospital,1158691.0,0.0,1158691.0,502.8999939,502.7999878,122575032.0,10734.57,9.0,1350182.0,29.0,217.1000061,219.6999969,293090784.0,296671744.0,16.0
NonResidential,7428816.0,1.89,Senior Care Community,47.59626,"K-12 School, Medical Office, Office, Restaurant, Retail Store, Senior Care Community",-122.3218,2676561.0,DOWNTOWN,5.0,278.0,Senior Care Community,90185.0,12611.0,102796.0,254.3000031,256.1000061,0.0,193.94,1.0,55259.0,62.333333333333336,98.30000305,100.0,10105379.0,10281401.0,17.0
School,4894851.0,0.99,K-12 School,47.57678,K-12 School,-122.38459,3270002.0,SOUTHWEST,2.0,279.0,K-12 School,208981.0,0.0,208981.0,90.0,95.19999695,0.0,207.79,1.0,208981.0,80.0,39.09999847,43.20000076,8164853.0,9030149.0,14.0
NonResidential,6138.0,1.31,K-12 School,47.66568,K-12 School,-122.31368,1371489.0,NORTHEAST,2.0,281.0,K-12 School,55653.0,0.0,55653.0,26.29999924,30.5,0.0,72.88,1.0,55500.0,98.0,24.79999924,28.79999924,1377627.0,1597907.25,88.0
NonResidential,3561742.0,4.39,Hotel,47.66151,Hotel,-122.31457,8373976.0,NORTHEAST,16.0,282.0,Hotel,106860.0,0.0,106860.0,186.8999939,190.6999969,0.0,469.57,1.0,106860.0,49.0,111.6999969,118.0999985,11935719.0,12616417.0,85.0
NonResidential,2558533.0,0.97,Office,47.71895,"Office, Restaurant",-122.29475,588509.0,NORTH,5.0,283.0,Small- and Mid-Sized Office,50759.0,0.0,50759.0,170.3999939,174.1000061,0.0,49.09,1.0,47079.0,62.0,62.0,65.40000153,3147042.0,3321734.0,44.0
NonResidential,975113.0,1.49,Worship Facility,47.66182,Worship Facility,-122.31113,1464372.0,NORTHEAST,2.0,284.0,Worship Facility,56772.0,0.0,56772.0,81.0,87.80000305,0.0,84.57,1.0,56772.0,46.0,43.0,48.70000076,2439484.75,2762805.5,64.0
NonResidential,2338435.0,1.46,Worship Facility,47.6626,Worship Facility,-122.31164,2515995.0,NORTHEAST,3.0,285.0,Worship Facility,103000.0,0.0,103000.0,96.90000153,102.4000015,0.0,149.93,1.0,103000.0,42.0,47.09999847,52.29999924,4854429.5,5391782.0,64.0
School,7203965.0,0.84,K-12 School,47.67723,K-12 School,-122.31281,3294379.0,NORTHEAST,3.0,286.0,K-12 School,269297.0,0.0,269297.0,96.80000305,99.59999847,0.0,225.19,1.0,269297.0,80.0,39.0,41.59999847,10498344.0,11208195.0,10.0
School,1589543.0,0.96,K-12 School,47.67184,K-12 School,-122.29221,1144302.0,NORTHEAST,3.0,287.0,K-12 School,75174.0,0.0,75174.0,82.40000153,87.59999847,0.0,71.86,1.0,75174.0,77.0,36.40000153,40.09999847,2733846.0,3011741.75,15.0
School,1733685.0,0.58,K-12 School,47.64052,K-12 School,-122.3656,600575.0,MAGNOLIA / QUEEN ANNE,3.0,289.0,K-12 School,75214.0,0.0,75214.0,80.80000305,82.5,0.0,43.98,1.0,75214.0,88.0,31.0,32.70000076,2334260.0,2457326.25,13.0
School,2895105.0,0.51,K-12 School,47.57298,K-12 School,-122.39028,926998.0,SOUTHWEST,3.0,290.0,K-12 School,134918.0,0.0,134918.0,74.59999847,79.0,0.0,69.42,1.0,134918.0,91.0,28.29999924,30.60000038,3822102.5,4135198.25,11.0
School,2295176.0,0.25,K-12 School,47.59096,K-12 School,-122.29985,0.0,CENTRAL,2.0,291.0,K-12 School,64414.0,0.0,64414.0,110.3000031,117.9000015,0.0,16.0,1.0,65310.0,67.0,35.09999847,37.59999847,2295176.5,2453255.5,25.0
School,967866.0,2.17,K-12 School,47.67725,K-12 School,-122.32232,3658577.0,NORTHWEST,3.0,292.0,K-12 School,92437.0,0.0,92437.0,74.40000153,81.90000153,0.0,201.05,1.0,92437.0,78.0,50.0,57.09999847,4626443.0,5280739.0,89.0
